league,game_date,game_id,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,game_datetime_cst
NCAAF,2025-11-06,,SFL,UTSA,55,23,,,,,2025-11-06 18:30:00 CST
NCAAM,2025-11-06,401820183.0,L-MD,PSAB,96,60,44.0,38.0,52.0,22.0,2025-11-06 10:30:00 CST
NCAAM,2025-11-06,401823550.0,CSUB,WHI,83,61,44.0,26.0,39.0,35.0,2025-11-06 13:00:00 CST
NCAAM,2025-11-06,401826757.0,UNH,CUR,113,31,46.0,24.0,67.0,7.0,2025-11-06 17:00:00 CST
NCAAM,2025-11-06,401813273.0,MORG,CPC,101,77,52.0,40.0,49.0,37.0,2025-11-06 17:00:00 CST
NCAAM,2025-11-06,401812351.0,IUIN,LIU,90,94,53.0,46.0,37.0,48.0,2025-11-06 17:30:00 CST
NCAAM,2025-11-06,401817240.0,LOU,JKST,106,70,55.0,35.0,51.0,35.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401830236.0,HOW,UDC,103,71,60.0,33.0,43.0,38.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401829497.0,ODU,RDPH,93,53,40.0,26.0,53.0,27.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401829414.0,LEH,UVF,91,52,44.0,22.0,47.0,30.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401829053.0,WMU,NAR,81,85,39.0,44.0,42.0,41.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401828913.0,INST,ILLTECH,104,73,59.0,43.0,45.0,30.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401827521.0,HAMP,MATC,103,43,58.0,21.0,45.0,22.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401827484.0,CLE,CAPITAL,71,70,40.0,33.0,31.0,37.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401823416.0,BGSU,BCWV,120,65,56.0,34.0,64.0,31.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401822370.0,LIN,SLCP,116,51,62.0,24.0,54.0,27.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401820837.0,CHSO,TF,106,71,58.0,38.0,48.0,33.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401819915.0,WVU,CAM,73,65,33.0,25.0,40.0,40.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401817212.0,BC,CIT,76,47,38.0,24.0,38.0,23.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401813346.0,CAN,ALL,84,43,42.0,23.0,42.0,20.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401813253.0,OHIO,ILST,72,68,31.0,31.0,41.0,37.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401812643.0,QUIN,CCSU,71,49,37.0,27.0,34.0,22.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401812333.0,XAV,LEM,74,69,43.0,36.0,31.0,33.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401809414.0,MIA,BCU,101,61,50.0,31.0,51.0,30.0,2025-11-06 18:00:00 CST
NCAAM,2025-11-06,401823399.0,DRKE,RMU,79,81,35.0,40.0,44.0,41.0,2025-11-06 18:30:00 CST
NCAAM,2025-11-06,401823441.0,FLA,UNF,104,64,52.0,28.0,52.0,36.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401819871.0,ISU,GRAM,102,62,44.0,30.0,58.0,32.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401823475.0,AUB,MRMK,95,57,39.0,22.0,56.0,35.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401829685.0,USA,ALCN,76,70,34.0,40.0,42.0,30.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401829472.0,SDST,DAKO,68,62,38.0,33.0,30.0,29.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401828543.0,EKU,MIDW,122,60,60.0,18.0,62.0,42.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401828275.0,UNT,NWST,80,53,28.0,20.0,52.0,33.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401827256.0,USM,TOUGA,93,57,52.0,35.0,41.0,22.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401827003.0,TA&M,TXSO,104,70,41.0,36.0,63.0,34.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401826042.0,UND,UCR,70,74,34.0,37.0,36.0,37.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401823522.0,ACU,OMA,73,71,37.0,37.0,36.0,34.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401823340.0,JAX,TCFL,132,45,74.0,25.0,58.0,20.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401820541.0,UNI,CSUN,86,57,46.0,32.0,40.0,25.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401817453.0,SMU,AMCC,69,58,32.0,28.0,37.0,30.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401817183.0,SLU,CHST,108,86,51.0,40.0,57.0,46.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401812250.0,TCU,SFPA,104,63,53.0,29.0,51.0,34.0,2025-11-06 19:00:00 CST
NCAAM,2025-11-06,401817154.0,LUC,MERC,65,73,27.0,34.0,38.0,39.0,2025-11-06 20:00:00 CST
NCAAM,2025-11-06,401826738.0,WASH,DEN,84,70,37.0,28.0,47.0,42.0,2025-11-06 21:00:00 CST
NCAAM,2025-11-06,401817219.0,CAL,WRST,77,67,34.0,28.0,43.0,39.0,2025-11-06 21:00:00 CST
NCAAM,2025-11-06,401824088.0,PORT,UAPB,83,74,45.0,29.0,38.0,45.0,2025-11-06 21:30:00 CST
NFL,2025-11-06,202511010.0,DEN,LV,10,7,7.0,7.0,3.0,0.0,2025-11-06 19:15:00 CST
NBA,2025-11-07,401809510.0,ORL,BOS,123,110,59.0,51.0,64.0,59.0,2025-11-07 18:00:00 CST
NBA,2025-11-07,401809511.0,WSH,CLE,115,148,60.0,76.0,55.0,72.0,2025-11-07 18:00:00 CST
NBA,2025-11-07,401809512.0,ATL,TOR,97,109,53.0,44.0,44.0,65.0,2025-11-07 18:30:00 CST
NBA,2025-11-07,401809773.0,BKN,DET,107,125,55.0,60.0,52.0,65.0,2025-11-07 18:30:00 CST
NBA,2025-11-07,401809774.0,SA,HOU,121,110,51.0,50.0,70.0,60.0,2025-11-07 18:30:00 CST
NBA,2025-11-07,401809775.0,MIA,CHA,126,108,72.0,69.0,54.0,39.0,2025-11-07 19:00:00 CST
NBA,2025-11-07,401809776.0,MEM,DAL,118,104,74.0,51.0,44.0,53.0,2025-11-07 19:00:00 CST
NBA,2025-11-07,401809777.0,MIL,CHI,126,110,53.0,52.0,73.0,58.0,2025-11-07 19:00:00 CST
NBA,2025-11-07,401809778.0,MIN,UTAH,137,97,79.0,45.0,58.0,52.0,2025-11-07 19:00:00 CST
NBA,2025-11-07,401809779.0,DEN,GS,129,104,66.0,49.0,63.0,55.0,2025-11-07 21:00:00 CST
NBA,2025-11-07,401809780.0,SAC,OKC,101,132,56.0,70.0,45.0,62.0,2025-11-07 21:00:00 CST
NCAAF,2025-11-07,,UCF,HOU,27,30,,,,,2025-11-07 19:15:00 CST
NCAAF,2025-11-07,,USC,NW,38,17,,,,,2025-11-07 20:00:00 CST
NCAAF,2025-11-07,,MPHS,TULANE,32,38,,,,,2025-11-07 20:10:00 CST
NCAAM,2025-11-07,401828301.0,DEL,WILMDE,62,71,37.0,38.0,25.0,33.0,2025-11-07 10:00:00 CST
NCAAM,2025-11-07,401828911.0,EVAN,CSJ,92,50,44.0,25.0,48.0,25.0,2025-11-07 11:00:00 CST
NCAAM,2025-11-07,401818367.0,NHVN,COLU,53,71,18.0,42.0,35.0,29.0,2025-11-07 12:00:00 CST
NCAAM,2025-11-07,401829342.0,UTSA,SIUE,60,77,29.0,34.0,31.0,43.0,2025-11-07 12:30:00 CST
NCAAM,2025-11-07,401828495.0,UIW,JVCU,104,60,48.0,28.0,56.0,32.0,2025-11-07 13:00:00 CST
NCAAM,2025-11-07,401827273.0,COLG,NE,65,68,35.0,27.0,30.0,41.0,2025-11-07 16:00:00 CST
NCAAM,2025-11-07,401812599.0,HARV,MIT,79,50,34.0,18.0,45.0,32.0,2025-11-07 16:00:00 CST
NCAAM,2025-11-07,401827449.0,LIB,COFC,90,75,39.0,34.0,51.0,41.0,2025-11-07 17:00:00 CST
NCAAM,2025-11-07,401824357.0,NU,BU,76,52,45.0,26.0,31.0,26.0,2025-11-07 17:00:00 CST
NCAAM,2025-11-07,401822724.0,MD,GTWN,60,70,27.0,32.0,33.0,38.0,2025-11-07 17:00:00 CST
NCAAM,2025-11-07,401817164.0,URI,TLSA,65,82,29.0,36.0,36.0,46.0,2025-11-07 17:00:00 CST
NCAAM,2025-11-07,401823426.0,BUF,GB,83,76,32.0,28.0,51.0,48.0,2025-11-07 17:30:00 CST
NCAAM,2025-11-07,401823392.0,OSU,PFW,94,68,45.0,30.0,49.0,38.0,2025-11-07 17:30:00 CST
NCAAM,2025-11-07,401826869.0,PUR,OAK,87,77,35.0,35.0,52.0,42.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401822330.0,UK,VAL,107,59,58.0,26.0,49.0,33.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401817263.0,UNC,KU,87,74,29.0,37.0,58.0,37.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401829486.0,CCU,VUL,121,44,68.0,12.0,53.0,32.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401829448.0,SFA,ARST,90,65,46.0,31.0,44.0,34.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401826706.0,FSU,ALST,101,64,46.0,30.0,55.0,34.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401826698.0,GMU,WIN,96,90,43.0,47.0,53.0,43.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401826069.0,RAD,WVWC,99,61,51.0,27.0,48.0,34.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401825382.0,WGA,HNTNGDN,120,83,69.0,34.0,51.0,49.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401825204.0,STET,UFTL,106,77,59.0,40.0,47.0,37.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401824868.0,FUR,TROY,61,64,23.0,36.0,38.0,28.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401824302.0,IONA,HOF,81,73,44.0,27.0,37.0,46.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401824134.0,DAV,WSU,85,69,40.0,24.0,45.0,45.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401823647.0,IOWA,WIU,77,58,41.0,33.0,36.0,25.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401823352.0,UNA,LANE,90,84,39.0,41.0,51.0,43.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401823009.0,KENT,COR,110,102,58.0,55.0,52.0,47.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401822318.0,BALL,MNFD,84,54,32.0,28.0,52.0,26.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401820797.0,CLT,TNTC,70,65,33.0,22.0,37.0,43.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401819843.0,CIN,GAST,74,64,39.0,30.0,35.0,34.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401818547.0,BRWN,SIE,46,62,19.0,29.0,27.0,33.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401817528.0,WAKE,MORE,81,65,44.0,31.0,37.0,34.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401817487.0,UVA,NCCU,81,62,42.0,25.0,39.0,37.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401817442.0,PITT,LONG,78,60,33.0,28.0,45.0,32.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401817132.0,ND,DETM,102,70,44.0,31.0,58.0,39.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401813445.0,DUQ,SHU,92,80,45.0,42.0,47.0,38.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401812917.0,CLEM,GWEB,97,59,45.0,30.0,52.0,29.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401812573.0,PENN,ROW,119,72,53.0,32.0,66.0,40.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401809074.0,MSM,BUCK,62,73,30.0,38.0,32.0,35.0,2025-11-07 18:00:00 CST
NCAAM,2025-11-07,401812786.0,CONN,UML,110,47,64.0,17.0,46.0,30.0,2025-11-07 18:30:00 CST
NCAAM,2025-11-07,401831071.0,M-OH,TRII,129,49,59.0,22.0,70.0,27.0,2025-11-07 18:30:00 CST
NCAAM,2025-11-07,401828492.0,MISS,ULM,86,65,47.0,28.0,39.0,37.0,2025-11-07 18:30:00 CST
NCAAM,2025-11-07,401826892.0,HALL,WAG,68,61,30.0,31.0,38.0,30.0,2025-11-07 18:30:00 CST
NCAAM,2025-11-07,401822166.0,FOR,MSM,106,37,65.0,20.0,41.0,17.0,2025-11-07 18:30:00 CST
NCAAM,2025-11-07,401820614.0,GT,BRY,74,45,39.0,22.0,35.0,23.0,2025-11-07 18:30:00 CST
NCAAM,2025-11-07,401819899.0,TTU,SHSU,98,77,47.0,37.0,51.0,40.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401829345.0,MIZ,SEMO,89,84,46.0,51.0,43.0,33.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401828917.0,SIU,KC,101,78,48.0,34.0,53.0,44.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401826918.0,UNCO,COCU,101,65,48.0,27.0,53.0,38.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401826860.0,MUR,MVSU,108,60,47.0,23.0,61.0,37.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401825587.0,NAU,JUSC,87,55,47.0,23.0,40.0,32.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401824945.0,DEP,STO,72,64,37.0,24.0,35.0,40.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401822735.0,USU,VCU,80,77,45.0,36.0,35.0,41.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401822366.0,EIU,NICH,65,57,25.0,16.0,40.0,41.0,2025-11-07 19:00:00 CST
NCAAM,2025-11-07,401823225.0,ILL,FGCU,113,70,59.0,27.0,54.0,43.0,2025-11-07 19:30:00 CST
NCAAM,2025-11-07,401823461.0,WIS,NIU,97,72,52.0,33.0,45.0,39.0,2025-11-07 19:30:00 CST
NCAAM,2025-11-07,401829277.0,SAM,SCST,82,72,37.0,39.0,45.0,33.0,2025-11-07 19:30:00 CST
NCAAM,2025-11-07,401823514.0,USI,VMI,74,78,37.0,30.0,37.0,48.0,2025-11-07 19:30:00 CST
NCAAM,2025-11-07,401808949.0,UL,SELA,58,52,34.0,20.0,24.0,32.0,2025-11-07 19:30:00 CST
NCAAM,2025-11-07,401824023.0,ARIZ,UTU,93,67,44.0,37.0,49.0,30.0,2025-11-07 20:00:00 CST
NCAAM,2025-11-07,401828473.0,UTEP,WNMU,107,70,52.0,27.0,55.0,43.0,2025-11-07 20:00:00 CST
NCAAM,2025-11-07,401823554.0,USD,IDST,68,71,25.0,34.0,43.0,37.0,2025-11-07 20:00:00 CST
NCAAM,2025-11-07,401823509.0,IDHO,WHITM,94,49,37.0,29.0,57.0,20.0,2025-11-07 20:00:00 CST
NCAAM,2025-11-07,401823002.0,GCU,YSU,81,90,37.0,38.0,44.0,52.0,2025-11-07 20:00:00 CST
NCAAM,2025-11-07,401818298.0,NAVY,YALE,68,97,31.0,46.0,37.0,51.0,2025-11-07 20:00:00 CST
NCAAM,2025-11-07,401817253.0,NCSU,UAB,94,70,41.0,33.0,53.0,37.0,2025-11-07 20:00:00 CST
NCAAM,2025-11-07,401826927.0,SAC,JSP,86,76,37.0,33.0,49.0,43.0,2025-11-07 21:00:00 CST
NCAAM,2025-11-07,401826922.0,PRST,NWIC,122,74,57.0,31.0,65.0,43.0,2025-11-07 21:00:00 CST
NCAAM,2025-11-07,401826804.0,ORE,RICE,67,63,27.0,32.0,40.0,31.0,2025-11-07 21:00:00 CST
NCAAM,2025-11-07,401824119.0,SCU,MCN,79,67,37.0,33.0,42.0,34.0,2025-11-07 21:00:00 CST
NCAAM,2025-11-07,401824055.0,ORST,UIC,76,73,42.0,37.0,34.0,36.0,2025-11-07 21:00:00 CST
NCAAM,2025-11-07,401813757.0,UCLA,PEPP,74,63,37.0,28.0,37.0,35.0,2025-11-07 21:30:00 CST
NCAAM,2025-11-07,401829430.0,SMC,UTC,87,66,48.0,33.0,39.0,33.0,2025-11-07 21:30:00 CST
NCAAM,2025-11-07,401823531.0,UCI,CBU,61,69,26.0,29.0,35.0,40.0,2025-11-07 21:30:00 CST
NBA,2025-11-08,401810038.0,WSH,DAL,105,111,53.0,57.0,52.0,54.0,2025-11-08 18:00:00 CST
NBA,2025-11-08,401810039.0,PHI,TOR,130,120,68.0,63.0,62.0,57.0,2025-11-08 18:30:00 CST
NBA,2025-11-08,401810040.0,ATL,LAL,122,102,68.0,54.0,54.0,48.0,2025-11-08 19:00:00 CST
NBA,2025-11-08,401810041.0,CLE,CHI,128,122,56.0,72.0,72.0,50.0,2025-11-08 19:00:00 CST
NBA,2025-11-08,401810042.0,MIA,POR,136,131,72.0,65.0,64.0,66.0,2025-11-08 19:00:00 CST
NBA,2025-11-08,401810043.0,SA,NO,126,119,66.0,58.0,60.0,61.0,2025-11-08 19:00:00 CST
NBA,2025-11-08,401810044.0,DEN,IND,117,100,56.0,47.0,61.0,53.0,2025-11-08 20:00:00 CST
NBA,2025-11-08,401810045.0,LAC,PHX,103,114,46.0,60.0,57.0,54.0,2025-11-08 21:30:00 CST
NCAAF,2025-11-08,,BOSCOL,SMU,13,45,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,PENNST,IND,24,27,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,MSPST,GA,21,41,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,TXTECH,BYU,29,7,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,WVIR,COL,29,22,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,ARKST,SOUMIS,21,27,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,MARSH,JMAD,23,35,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,ARMY,TEMPL,14,13,,,,,2025-11-08 11:00:00 CST
NCAAF,2025-11-08,,MISS,CITA,49,0,,,,,2025-11-08 12:00:00 CST
NCAAF,2025-11-08,,PUR,OHIOST,10,34,,,,,2025-11-08 12:00:00 CST
NCAAF,2025-11-08,,LIBRTY,MSRST,17,21,,,,,2025-11-08 12:00:00 CST
NCAAF,2025-11-08,,EMICH,BOWLGR,27,21,,,,,2025-11-08 12:00:00 CST
NCAAF,2025-11-08,,RICE,UAB,24,17,,,,,2025-11-08 13:00:00 CST
NCAAF,2025-11-08,,RUTGER,MARY,35,20,,,,,2025-11-08 13:30:00 CST
NCAAF,2025-11-08,,MTNST,FLINT,30,56,,,,,2025-11-08 14:00:00 CST
NCAAF,2025-11-08,,UTEP,JAXST,27,30,,,,,2025-11-08 14:00:00 CST
NCAAF,2025-11-08,,DEL,LOUTCH,25,24,,,,,2025-11-08 14:00:00 CST
NCAAF,2025-11-08,,ECAR,CHARLT,48,22,,,,,2025-11-08 14:00:00 CST
NCAAF,2025-11-08,,FLATL,TULSA,40,21,,,,,2025-11-08 14:00:00 CST
NCAAF,2025-11-08,,MISSR,TXAM,17,38,,,,,2025-11-08 14:30:00 CST
NCAAF,2025-11-08,,IOWA,ORE,16,18,,,,,2025-11-08 14:30:00 CST
NCAAF,2025-11-08,,MIA,SYRA,38,10,,,,,2025-11-08 14:30:00 CST
NCAAF,2025-11-08,,UCONN,DUKE,37,34,,,,,2025-11-08 14:30:00 CST
NCAAF,2025-11-08,,ARZ,KAN,24,20,,,,,2025-11-08 14:30:00 CST
NCAAF,2025-11-08,,TCU,IOWAST,17,20,,,,,2025-11-08 14:30:00 CST
NCAAF,2025-11-08,,VAND,AUBRN,45,38,,,,,2025-11-08 15:00:00 CST
NCAAF,2025-11-08,,NMXST,KENEST,21,24,,,,,2025-11-08 15:00:00 CST
NCAAF,2025-11-08,,COAST,GAST,40,27,,,,,2025-11-08 15:00:00 CST
NCAAF,2025-11-08,,NCAR,STAN,20,15,,,,,2025-11-08 15:30:00 CST
NCAAF,2025-11-08,,WISC,WASH,13,10,,,,,2025-11-08 15:30:00 CST
NCAAF,2025-11-08,,LOULAF,TXST,42,39,,,,,2025-11-08 16:00:00 CST
NCAAF,2025-11-08,,SJST,AIRF,16,26,,,,,2025-11-08 17:00:00 CST
NCAAF,2025-11-08,,CLMSN,FLST,24,10,,,,,2025-11-08 18:00:00 CST
NCAAF,2025-11-08,,VIR,WAKE,9,16,,,,,2025-11-08 18:00:00 CST
NCAAF,2025-11-08,,LOU,CAH,26,29,,,,,2025-11-08 18:00:00 CST
NCAAF,2025-11-08,,ALA,LSU,20,9,,,,,2025-11-08 18:30:00 CST
NCAAF,2025-11-08,,UK,FL,38,7,,,,,2025-11-08 18:30:00 CST
NCAAF,2025-11-08,,ND,NAVY,49,10,,,,,2025-11-08 18:30:00 CST
NCAAF,2025-11-08,,UTAHST,NEVADA,51,14,,,,,2025-11-08 18:30:00 CST
NCAAF,2025-11-08,,UCLA,NEBR,21,28,,,,,2025-11-08 20:00:00 CST
NCAAF,2025-11-08,,COLST,UNLV,10,42,,,,,2025-11-08 20:30:00 CST
NCAAF,2025-11-08,,OREGST,SMHO,17,21,,,,,2025-11-08 21:00:00 CST
NCAAF,2025-11-08,,HAWAII,SDST,38,6,,,,,2025-11-08 22:00:00 CST
NCAAM,2025-11-08,401812261.0,SJU,ALA,96,103,44.0,53.0,52.0,50.0,2025-11-08 11:00:00 CST
NCAAM,2025-11-08,401827233.0,MINN,ALCN,95,50,48.0,17.0,47.0,33.0,2025-11-08 11:00:00 CST
NCAAM,2025-11-08,401827059.0,UPST,SVA,105,46,56.0,25.0,49.0,21.0,2025-11-08 11:00:00 CST
NCAAM,2025-11-08,401820596.0,AKR,PRIN,104,69,47.0,27.0,57.0,42.0,2025-11-08 11:00:00 CST
NCAAM,2025-11-08,401828336.0,FAMU,KENN,72,92,34.0,48.0,38.0,44.0,2025-11-08 12:00:00 CST
NCAAM,2025-11-08,401827277.0,NHVN,PSU,43,87,21.0,41.0,22.0,46.0,2025-11-08 12:00:00 CST
NCAAM,2025-11-08,401827237.0,NEB,FIU,96,66,49.0,28.0,47.0,38.0,2025-11-08 12:00:00 CST
NCAAM,2025-11-08,401822667.0,JOES,DREX,76,65,34.0,37.0,42.0,28.0,2025-11-08 12:00:00 CST
NCAAM,2025-11-08,401817477.0,SYR,DSU,83,43,40.0,17.0,43.0,26.0,2025-11-08 12:00:00 CST
NCAAM,2025-11-08,401817229.0,DUKE,WCU,95,54,45.0,21.0,50.0,33.0,2025-11-08 12:30:00 CST
NCAAM,2025-11-08,401817142.0,GW,USF,99,95,44.0,40.0,55.0,55.0,2025-11-08 12:30:00 CST
NCAAM,2025-11-08,401826843.0,TULN,TXST,79,71,26.0,39.0,53.0,32.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401824854.0,CARK,CHCC,110,63,53.0,38.0,57.0,25.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401823469.0,TOL,MRSH,73,85,40.0,30.0,33.0,55.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401823188.0,NJIT,FAIR,53,74,29.0,34.0,24.0,40.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401822309.0,WOF,MILW,86,76,47.0,33.0,39.0,43.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401813435.0,DAY,UMBC,77,71,41.0,37.0,36.0,34.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401813374.0,BING,NIA,59,67,25.0,22.0,34.0,45.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401812283.0,SPU,FDU,93,83,38.0,29.0,55.0,54.0,2025-11-08 13:00:00 CST
NCAAM,2025-11-08,401824810.0,HOU,TOW,65,48,33.0,26.0,32.0,22.0,2025-11-08 14:00:00 CST
NCAAM,2025-11-08,401823382.0,TENN,NKU,95,56,52.0,31.0,43.0,25.0,2025-11-08 14:00:00 CST
NCAAM,2025-11-08,401829488.0,GASO,UNCA,93,90,32.0,39.0,61.0,51.0,2025-11-08 14:00:00 CST
NCAAM,2025-11-08,401829412.0,TEX,LAF,97,60,46.0,28.0,51.0,32.0,2025-11-08 14:00:00 CST
NCAAM,2025-11-08,401826725.0,MEM,SF,76,70,36.0,22.0,40.0,48.0,2025-11-08 14:00:00 CST
NCAAM,2025-11-08,401820210.0,MERC,PSNK,94,43,45.0,17.0,49.0,26.0,2025-11-08 14:00:00 CST
NCAAM,2025-11-08,401822177.0,LAS,MONM,73,60,38.0,35.0,35.0,25.0,2025-11-08 14:30:00 CST
NCAAM,2025-11-08,401831377.0,USA,SPRHILL,99,50,60.0,32.0,39.0,18.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401829324.0,UCSB,SJSU,85,74,45.0,28.0,40.0,46.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401827518.0,UNCG,ELON,90,92,44.0,44.0,46.0,48.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401827504.0,NORF,W&M,78,81,37.0,36.0,41.0,45.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401824824.0,UCF,VAN,93,105,36.0,52.0,57.0,53.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401823865.0,UNM,UTA,74,56,31.0,19.0,43.0,37.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401823814.0,BOIS,UVU,101,77,46.0,35.0,55.0,42.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401822729.0,WYO,CSUF,92,82,38.0,38.0,54.0,44.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401820550.0,AF,APSU,54,74,22.0,33.0,32.0,41.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401819861.0,COLO,EWU,102,97,41.0,39.0,61.0,58.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401817465.0,STAN,MONT,91,68,35.0,25.0,56.0,43.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401813347.0,SBU,CAN,89,70,50.0,35.0,39.0,35.0,2025-11-08 15:00:00 CST
NCAAM,2025-11-08,401823037.0,UMES,CHEY,104,59,43.0,26.0,61.0,33.0,2025-11-08 15:30:00 CST
NCAAM,2025-11-08,401817518.0,VT,PROV,107,101,40.0,46.0,67.0,55.0,2025-11-08 15:30:00 CST
NCAAM,2025-11-08,401826977.0,HPU,AVER,127,52,55.0,22.0,72.0,30.0,2025-11-08 16:00:00 CST
NCAAM,2025-11-08,401823305.0,FRES,LBSU,82,62,28.0,20.0,54.0,42.0,2025-11-08 16:00:00 CST
NCAAM,2025-11-08,401820823.0,BUT,IUIN,112,80,51.0,38.0,61.0,42.0,2025-11-08 16:00:00 CST
NCAAM,2025-11-08,401820622.0,STBK,ME,71,60,38.0,37.0,33.0,23.0,2025-11-08 16:00:00 CST
NCAAM,2025-11-08,401827757.0,MASS,UALB,83,62,38.0,32.0,45.0,30.0,2025-11-08 17:00:00 CST
